county_fips,state_abbr,county_name,year,total_population,pop_65_plus,pct_pop_65_plus,facility_count,certified_beds,avg_residents,beds_per_1000_seniors,penetration_rate,occupancy_rate,pop_65_growth_yoy,total_pop_growth_yoy
19053,IA,Decatur County,2024,7656,1363,0.17803,2,89,70.1,65.3,0.051431,0.78764,-0.015884476534296033,-0.01606477316540289
19055,IA,Delaware County,2020,17454,3106,0.177953,0,0,0.0,0.0,0.0,,,
19055,IA,Delaware County,2021,17552,3124,0.177985,0,0,0.0,0.0,0.0,,0.0057952350289762755,0.005614758794545649
19055,IA,Delaware County,2022,17590,3131,0.177999,0,0,0.0,0.0,0.0,,0.0022407170294493906,0.002164995442114792
19055,IA,Delaware County,2023,17583,3129,0.177956,0,0,0.0,0.0,0.0,,-0.0006387735547748186,-0.0003979533826037329
19055,IA,Delaware County,2024,17609,3134,0.177977,1,112,95.5,35.74,0.030472,0.852679,0.0015979546180888704,0.0014787010180288274
19057,IA,Des Moines County,2020,38856,6916,0.177991,0,0,0.0,0.0,0.0,,,
19057,IA,Des Moines County,2021,38545,6861,0.178,0,0,0.0,0.0,0.0,,-0.007952573742047386,-0.008003911879761128
19057,IA,Des Moines County,2022,38258,6810,0.178002,0,0,0.0,0.0,0.0,,-0.007433318758198526,-0.007445842521727863
19057,IA,Des Moines County,2023,38360,6828,0.177998,0,0,0.0,0.0,0.0,,0.002643171806167466,0.002666109049087817
19057,IA,Des Moines County,2024,38411,6837,0.177996,3,282,251.6,41.25,0.0368,0.892199,0.0013181019332162425,0.0013295099061523263
19059,IA,Dickinson County,2020,17773,3163,0.177967,0,0,0.0,0.0,0.0,,,
19059,IA,Dickinson County,2021,17876,3182,0.178004,0,0,0.0,0.0,0.0,,0.006006955422067639,0.00579530748888768
19059,IA,Dickinson County,2022,18052,3213,0.177986,0,0,0.0,0.0,0.0,,0.009742300439974816,0.00984560304318638
19059,IA,Dickinson County,2023,18087,3219,0.177973,0,0,0.0,0.0,0.0,,0.0018674136321195078,0.0019388433414579964
19059,IA,Dickinson County,2024,18158,3232,0.177993,2,126,109.7,38.99,0.033942,0.870635,0.004038521279900564,0.0039254713330016955
19061,IA,Dubuque County,2020,99310,17677,0.177998,0,0,0.0,0.0,0.0,,,
19061,IA,Dubuque County,2021,98863,17598,0.178004,0,0,0.0,0.0,0.0,,-0.004469084120608646,-0.004501057295337785
19061,IA,Dubuque County,2022,98748,17577,0.177999,0,0,0.0,0.0,0.0,,-0.0011933174224343368,-0.0011632258782355853
19061,IA,Dubuque County,2023,98988,17620,0.178001,0,0,0.0,0.0,0.0,,0.0024463787904647205,0.0024304289707133275
19061,IA,Dubuque County,2024,99242,17665,0.177999,12,933,784.1,52.82,0.044387,0.840407,0.0025539160045402465,0.002565967592031315
19063,IA,Emmet County,2020,9342,1663,0.178013,0,0,0.0,0.0,0.0,,,
19063,IA,Emmet County,2021,9333,1661,0.177971,0,0,0.0,0.0,0.0,,-0.0012026458208057589,-0.0009633911368015502
19063,IA,Emmet County,2022,9197,1637,0.177993,0,0,0.0,0.0,0.0,,-0.014449127031908482,-0.014571948998178486
19063,IA,Emmet County,2023,9277,1651,0.177967,0,0,0.0,0.0,0.0,,0.008552229688454593,0.008698488637599144
19063,IA,Emmet County,2024,9162,1631,0.178018,3,148,121.3,90.74,0.074372,0.819595,-0.012113870381586955,-0.012396248787323483
19065,IA,Fayette County,2020,19448,3462,0.178013,0,0,0.0,0.0,0.0,,,
19065,IA,Fayette County,2021,19303,3436,0.178003,0,0,0.0,0.0,0.0,,-0.007510109763142703,-0.007455779514603078
19065,IA,Fayette County,2022,19292,3434,0.178001,0,0,0.0,0.0,0.0,,-0.0005820721769499437,-0.0005698596073149265
19065,IA,Fayette County,2023,19239,3424,0.177972,0,0,0.0,0.0,0.0,,-0.0029120559114734768,-0.0027472527472527375
19065,IA,Fayette County,2024,19152,3409,0.177997,4,231,189.4,67.76,0.055559,0.819913,-0.0043808411214952825,-0.004522064556369831
19067,IA,Floyd County,2020,15593,2775,0.177964,0,0,0.0,0.0,0.0,,,
19067,IA,Floyd County,2021,15458,2751,0.177966,0,0,0.0,0.0,0.0,,-0.008648648648648671,-0.008657731033155924
19067,IA,Floyd County,2022,15316,2726,0.177984,0,0,0.0,0.0,0.0,,-0.00908760450745183,-0.00918618191227838
19067,IA,Floyd County,2023,15266,2717,0.177977,0,0,0.0,0.0,0.0,,-0.0033015407190022383,-0.0032645599373204437
19067,IA,Floyd County,2024,15008,2671,0.177972,3,160,122.8,59.9,0.045975,0.7675,-0.01693043798306959,-0.01690030132320186
19069,IA,Franklin County,2020,9995,1779,0.177989,0,0,0.0,0.0,0.0,,,
19069,IA,Franklin County,2021,9949,1771,0.178008,0,0,0.0,0.0,0.0,,-0.0044969083754918815,-0.00460230115057525
19069,IA,Franklin County,2022,9918,1765,0.177959,0,0,0.0,0.0,0.0,,-0.0033879164313946886,-0.00311589104432608
19069,IA,Franklin County,2023,9895,1761,0.177969,0,0,0.0,0.0,0.0,,-0.002266288951841333,-0.0023190159306312186
19069,IA,Franklin County,2024,10024,1784,0.177973,3,149,113.9,83.52,0.063845,0.76443,0.01306076093128894,0.013036887316826729
19071,IA,Fremont County,2020,6567,1169,0.178011,0,0,0.0,0.0,0.0,,,
19071,IA,Fremont County,2021,6584,1172,0.178007,0,0,0.0,0.0,0.0,,0.0025662959794696683,0.0025887010811633804
19071,IA,Fremont County,2022,6465,1151,0.178036,0,0,0.0,0.0,0.0,,-0.017918088737201354,-0.01807411907654921
19071,IA,Fremont County,2023,6458,1150,0.178074,0,0,0.0,0.0,0.0,,-0.0008688097306689402,-0.0010827532869296386
19071,IA,Fremont County,2024,6494,1156,0.17801,2,92,80.5,79.58,0.069637,0.875,0.00521739130434784,0.0055744812635489804
19073,IA,Greene County,2020,8750,1558,0.178057,0,0,0.0,0.0,0.0,,,
19073,IA,Greene County,2021,8726,1553,0.177974,0,0,0.0,0.0,0.0,,-0.003209242618742003,-0.002742857142857158
19073,IA,Greene County,2022,8707,1550,0.178018,0,0,0.0,0.0,0.0,,-0.0019317450096587585,-0.0021774008709603
19073,IA,Greene County,2023,8597,1530,0.177969,0,0,0.0,0.0,0.0,,-0.012903225806451646,-0.012633513265188911
19073,IA,Greene County,2024,8662,1542,0.178019,1,46,44.9,29.83,0.029118,0.976087,0.007843137254901933,0.0075607770152379405
19075,IA,Grundy County,2020,12347,2198,0.178019,0,0,0.0,0.0,0.0,,,
19075,IA,Grundy County,2021,12376,2203,0.178006,0,0,0.0,0.0,0.0,,0.0022747952684258888,0.0023487486838909
19075,IA,Grundy County,2022,12379,2203,0.177963,0,0,0.0,0.0,0.0,,0.0,0.0002424046541693592
19075,IA,Grundy County,2023,12412,2209,0.177973,0,0,0.0,0.0,0.0,,0.002723558783477076,0.0026658049923256044
19075,IA,Grundy County,2024,12405,2208,0.177993,4,169,130.2,76.54,0.058967,0.770414,-0.00045269352648258376,-0.0005639703512729799
19077,IA,Guthrie County,2020,10619,1890,0.177983,0,0,0.0,0.0,0.0,,,
19077,IA,Guthrie County,2021,10598,1887,0.178052,0,0,0.0,0.0,0.0,,-0.0015873015873015817,-0.0019775873434410007
19077,IA,Guthrie County,2022,10687,1903,0.178067,0,0,0.0,0.0,0.0,,0.008479067302596732,0.008397810907718517
19077,IA,Guthrie County,2023,10763,1916,0.178017,0,0,0.0,0.0,0.0,,0.006831318970047295,0.007111443810236651
19077,IA,Guthrie County,2024,10774,1918,0.178021,2,104,84.6,54.22,0.044108,0.813462,0.0010438413361169019,0.001022019882932268
19079,IA,Hamilton County,2020,15011,2672,0.178003,0,0,0.0,0.0,0.0,,,
19079,IA,Hamilton County,2021,14866,2646,0.17799,0,0,0.0,0.0,0.0,,-0.009730538922155696,-0.009659582972486813
19079,IA,Hamilton County,2022,14848,2643,0.178004,0,0,0.0,0.0,0.0,,-0.0011337868480725266,-0.0012108166285483835
19079,IA,Hamilton County,2023,14848,2643,0.178004,0,0,0.0,0.0,0.0,,0.0,0.0
19079,IA,Hamilton County,2024,14856,2644,0.177975,3,188,147.3,71.1,0.055711,0.783511,0.0003783579265985715,0.0005387931034481763
19081,IA,Hancock County,2020,10758,1915,0.178007,0,0,0.0,0.0,0.0,,,
19081,IA,Hancock County,2021,10687,1903,0.178067,0,0,0.0,0.0,0.0,,-0.0062663185378589725,-0.006599739728574083
19081,IA,Hancock County,2022,10664,1899,0.178076,0,0,0.0,0.0,0.0,,-0.0021019442984760994,-0.0021521474688874775
19081,IA,Hancock County,2023,10631,1893,0.178064,0,0,0.0,0.0,0.0,,-0.003159557661927326,-0.003094523630907675
19081,IA,Hancock County,2024,10616,1890,0.178033,3,139,112.3,73.54,0.059418,0.807914,-0.0015847860538826808,-0.001410967923995865
19083,IA,Hardin County,2020,16826,2995,0.177998,0,0,0.0,0.0,0.0,,,
19083,IA,Hardin County,2021,16705,2974,0.178031,0,0,0.0,0.0,0.0,,-0.007011686143572615,-0.007191251634375395
19083,IA,Hardin County,2022,16677,2969,0.17803,0,0,0.0,0.0,0.0,,-0.00168123739071957,-0.0016761448668063395
19083,IA,Hardin County,2023,16523,2942,0.178055,0,0,0.0,0.0,0.0,,-0.009093971034018211,-0.009234274749655214
19083,IA,Hardin County,2024,16464,2931,0.178025,4,221,172.2,75.4,0.058751,0.779186,-0.003738953093133879,-0.0035707801246747106
19085,IA,Harrison County,2020,14567,2592,0.177936,0,0,0.0,0.0,0.0,,,
19085,IA,Harrison County,2021,14692,2615,0.177988,0,0,0.0,0.0,0.0,,0.008873456790123413,0.008581039335484375
19085,IA,Harrison County,2022,14635,2605,0.177998,0,0,0.0,0.0,0.0,,-0.003824091778202643,-0.0038796624013068826
19085,IA,Harrison County,2023,14638,2605,0.177961,0,0,0.0,0.0,0.0,,0.0,0.00020498804236424029
19085,IA,Harrison County,2024,14626,2603,0.177971,3,222,177.3,85.29,0.068114,0.798649,-0.0007677543186180857,-0.0008197841235141334
19087,IA,Henry County,2020,20447,3639,0.177972,0,0,0.0,0.0,0.0,,,
19087,IA,Henry County,2021,20387,3629,0.178006,0,0,0.0,0.0,0.0,,-0.002748007694421517,-0.0029344158067198256
19087,IA,Henry County,2022,20253,3605,0.177998,0,0,0.0,0.0,0.0,,-0.006613392119041106,-0.006572816010202542
19087,IA,Henry County,2023,19573,3484,0.178,0,0,0.0,0.0,0.0,,-0.033564493758668545,-0.03357527279909145
19087,IA,Henry County,2024,19361,3446,0.177987,6,284,231.4,82.41,0.06715,0.814789,-0.010907003444316832,-0.01083124712614314
19089,IA,Howard County,2020,9497,1690,0.177951,0,0,0.0,0.0,0.0,,,
19089,IA,Howard County,2021,9509,1693,0.178042,0,0,0.0,0.0,0.0,,0.0017751479289940253,0.001263556912709296
19089,IA,Howard County,2022,9502,1691,0.177963,0,0,0.0,0.0,0.0,,-0.0011813349084465186,-0.0007361447050162617
19089,IA,Howard County,2023,9357,1665,0.177942,0,0,0.0,0.0,0.0,,-0.015375517445298637,-0.015259945274678999
19089,IA,Howard County,2024,9360,1666,0.177991,3,129,94.2,77.43,0.056543,0.730233,0.0006006006006005205,0.0003206155819173162
19091,IA,Humboldt County,2020,9597,1708,0.177972,0,0,0.0,0.0,0.0,,,
19091,IA,Humboldt County,2021,9630,1714,0.177985,0,0,0.0,0.0,0.0,,0.003512880562060783,0.0034385745545482127
19091,IA,Humboldt County,2022,9545,1699,0.177999,0,0,0.0,0.0,0.0,,-0.00875145857642945,-0.008826583592938753
19091,IA,Humboldt County,2023,9564,1703,0.178064,0,0,0.0,0.0,0.0,,0.002354326074161195,0.0019905709795704496
19091,IA,Humboldt County,2024,9617,1712,0.178018,1,28,25.2,16.36,0.01472,0.9,0.005284791544333478,0.0055416143872857315
19093,IA,Ida County,2020,7029,1251,0.177977,0,0,0.0,0.0,0.0,,,
19093,IA,Ida County,2021,6980,1242,0.177937,0,0,0.0,0.0,0.0,,-0.007194244604316502,-0.006971119647176005
19093,IA,Ida County,2022,6900,1228,0.177971,0,0,0.0,0.0,0.0,,-0.011272141706924366,-0.011461318051575908
19093,IA,Ida County,2023,6835,1216,0.177908,0,0,0.0,0.0,0.0,,-0.009771986970684043,-0.009420289855072483
19093,IA,Ida County,2024,6810,1212,0.177974,2,100,80.5,82.51,0.066419,0.805,-0.003289473684210509,-0.003657644476956823
19095,IA,Iowa County,2020,16653,2964,0.177986,0,0,0.0,0.0,0.0,,,
19095,IA,Iowa County,2021,16583,2951,0.177953,0,0,0.0,0.0,0.0,,-0.004385964912280715,-0.004203446826397617
19095,IA,Iowa County,2022,16491,2935,0.177976,0,0,0.0,0.0,0.0,,-0.005421890884446001,-0.00554785020804438
19095,IA,Iowa County,2023,16386,2916,0.177957,0,0,0.0,0.0,0.0,,-0.0064735945485520086,-0.006367109332363063
19095,IA,Iowa County,2024,16423,2923,0.177982,4,211,173.5,72.19,0.059357,0.822275,0.0024005486968450285,0.002258025143415221
19097,IA,Jackson County,2020,19453,3462,0.177967,0,0,0.0,0.0,0.0,,,
19097,IA,Jackson County,2021,19402,3453,0.177971,0,0,0.0,0.0,0.0,,-0.0025996533795493715,-0.00262170359327607
19097,IA,Jackson County,2022,19350,3444,0.177984,0,0,0.0,0.0,0.0,,-0.0026064291920069316,-0.002680136068446526
19097,IA,Jackson County,2023,19353,3444,0.177957,0,0,0.0,0.0,0.0,,0.0,0.00015503875969002934
19097,IA,Jackson County,2024,19390,3451,0.177978,3,167,131.7,48.39,0.038163,0.788623,0.00203252032520318,0.0019118482922544366
19099,IA,Jasper County,2020,37818,6732,0.17801,0,0,0.0,0.0,0.0,,,
19099,IA,Jasper County,2021,37887,6744,0.178003,0,0,0.0,0.0,0.0,,0.0017825311942958333,0.0018245280025384059
19099,IA,Jasper County,2022,37966,6758,0.178001,0,0,0.0,0.0,0.0,,0.0020759193357058336,0.002085147939926646
19099,IA,Jasper County,2023,37991,6762,0.17799,0,0,0.0,0.0,0.0,,0.0005918910920390541,0.00065848390665324
19099,IA,Jasper County,2024,38107,6783,0.177999,5,260,232.5,38.33,0.034277,0.894231,0.0031055900621117516,0.003053354741912484
19101,IA,Jefferson County,2020,15699,2794,0.177973,0,0,0.0,0.0,0.0,,,
19101,IA,Jefferson County,2021,15786,2810,0.178006,0,0,0.0,0.0,0.0,,0.005726556907659219,0.005541754251863207
19101,IA,Jefferson County,2022,15632,2782,0.177968,0,0,0.0,0.0,0.0,,-0.009964412811387935,-0.009755479538831824
19101,IA,Jefferson County,2023,15626,2781,0.177973,0,0,0.0,0.0,0.0,,-0.00035945363048162093,-0.0003838280450357834
19101,IA,Jefferson County,2024,15781,2809,0.177999,2,143,99.7,50.91,0.035493,0.697203,0.010068320747932402,0.009919365160629745
19103,IA,Johnson County,2020,153052,27243,0.177998,0,0,0.0,0.0,0.0,,,
19103,IA,Johnson County,2021,155047,27598,0.177998,0,0,0.0,0.0,0.0,,0.013030870315310361,0.013034785563076579
19103,IA,Johnson County,2022,156815,27913,0.178,0,0,0.0,0.0,0.0,,0.011413870570331275,0.01140299393087263
19103,IA,Johnson County,2023,158202,28160,0.178,0,0,0.0,0.0,0.0,,0.00884892344069077,0.008844817141217431
19103,IA,Johnson County,2024,160080,28494,0.177999,7,571,463.2,20.04,0.016256,0.811208,0.011860795454545547,0.011870899230098209
19105,IA,Jones County,2020,20654,3677,0.178028,0,0,0.0,0.0,0.0,,,
19105,IA,Jones County,2021,20832,3708,0.177995,0,0,0.0,0.0,0.0,,0.008430785966820675,0.008618185339401618
19105,IA,Jones County,2022,20960,3731,0.178006,0,0,0.0,0.0,0.0,,0.0062028047464941505,0.006144393241167334
19105,IA,Jones County,2023,20917,3724,0.178037,0,0,0.0,0.0,0.0,,-0.0018761726078799779,-0.0020515267175572616
19105,IA,Jones County,2024,21116,3759,0.178017,2,139,100.7,36.98,0.026789,0.72446,0.009398496240601517,0.009513792608882632
19107,IA,Keokuk County,2020,10012,1782,0.177986,0,0,0.0,0.0,0.0,,,
19107,IA,Keokuk County,2021,9912,1764,0.177966,0,0,0.0,0.0,0.0,,-0.010101010101010055,-0.009988014382740662
19107,IA,Keokuk County,2022,9895,1761,0.177969,0,0,0.0,0.0,0.0,,-0.00170068027210879,-0.0017150928167877222
19107,IA,Keokuk County,2023,9947,1770,0.177943,0,0,0.0,0.0,0.0,,0.005110732538330387,0.005255179383526931
19107,IA,Keokuk County,2024,9855,1754,0.177981,3,131,103.3,74.69,0.058894,0.78855,-0.009039548022598876,-0.009249019804966285
19109,IA,Kossuth County,2020,14791,2633,0.178014,0,0,0.0,0.0,0.0,,,
19109,IA,Kossuth County,2021,14511,2583,0.178003,0,0,0.0,0.0,0.0,,-0.01898974553740984,-0.018930430667297715
19109,IA,Kossuth County,2022,14462,2575,0.178053,0,0,0.0,0.0,0.0,,-0.0030971738288811945,-0.0033767486734201935
19109,IA,Kossuth County,2023,14410,2565,0.178001,0,0,0.0,0.0,0.0,,-0.003883495145631022,-0.00359562992670448
19109,IA,Kossuth County,2024,14408,2565,0.178026,4,169,132.6,65.89,0.051696,0.784615,0.0,-0.0001387925052047656
19111,IA,Lee County,2020,33529,5968,0.177995,0,0,0.0,0.0,0.0,,,
19111,IA,Lee County,2021,33260,5920,0.177992,0,0,0.0,0.0,0.0,,-0.008042895442359255,-0.008022905544454062
19111,IA,Lee County,2022,32793,5837,0.177995,0,0,0.0,0.0,0.0,,-0.014020270270270307,-0.014040889957907421
19111,IA,Lee County,2023,32509,5787,0.178012,0,0,0.0,0.0,0.0,,-0.008566044200788103,-0.00866038483822762
19111,IA,Lee County,2024,32376,5763,0.178002,6,392,304.2,68.02,0.052785,0.77602,-0.00414722654224986,-0.004091174751607252
19113,IA,Linn County,2020,230433,41017,0.178,0,0,0.0,0.0,0.0,,,
19113,IA,Linn County,2021,229474,40847,0.178003,0,0,0.0,0.0,0.0,,-0.0041446229612112084,-0.004161730307725042
19113,IA,Linn County,2022,228947,40753,0.178002,0,0,0.0,0.0,0.0,,-0.002301270595147731,-0.002296556472628719
19113,IA,Linn County,2023,229402,40834,0.178002,0,0,0.0,0.0,0.0,,0.001987583736166698,0.0019873595198889316
19113,IA,Linn County,2024,231762,41254,0.178002,18,1312,1065.0,31.8,0.025816,0.811738,0.010285546358426823,0.010287617370380309
19115,IA,Louisa County,2020,10825,1927,0.178014,0,0,0.0,0.0,0.0,,,
19115,IA,Louisa County,2021,10736,1911,0.177999,0,0,0.0,0.0,0.0,,-0.008303061754021845,-0.008221709006928424
19115,IA,Louisa County,2022,10657,1897,0.178005,0,0,0.0,0.0,0.0,,-0.0073260073260073,-0.007358420268256283
19115,IA,Louisa County,2023,10540,1876,0.177989,0,0,0.0,0.0,0.0,,-0.011070110701106972,-0.010978699446373308
19115,IA,Louisa County,2024,10630,1892,0.177987,2,88,70.6,46.51,0.037315,0.802273,0.008528784648187626,0.008538899430740043
19117,IA,Lucas County,2020,8620,1534,0.177958,0,0,0.0,0.0,0.0,,,
19117,IA,Lucas County,2021,8708,1550,0.177997,0,0,0.0,0.0,0.0,,0.010430247718383301,0.010208816705336465
19117,IA,Lucas County,2022,8720,1552,0.177982,0,0,0.0,0.0,0.0,,0.001290322580645098,0.0013780431786862835
19117,IA,Lucas County,2023,8775,1562,0.178006,0,0,0.0,0.0,0.0,,0.006443298969072142,0.006307339449541205
19117,IA,Lucas County,2024,8758,1559,0.178009,1,60,38.9,38.49,0.024952,0.648333,-0.001920614596670922,-0.0019373219373219897
19119,IA,Lyon County,2020,11923,2122,0.177975,0,0,0.0,0.0,0.0,,,
19119,IA,Lyon County,2021,12035,2142,0.177981,0,0,0.0,0.0,0.0,,0.009425070688030113,0.009393608991025815
19119,IA,Lyon County,2022,12185,2169,0.178006,0,0,0.0,0.0,0.0,,0.012605042016806678,0.012463647694225255
19119,IA,Lyon County,2023,12288,2187,0.177979,0,0,0.0,0.0,0.0,,0.008298755186721962,0.008453016003282743
19119,IA,Lyon County,2024,12378,2203,0.177977,3,121,107.8,54.93,0.048933,0.890909,0.007315957933241801,0.00732421875
19121,IA,Madison County,2020,16628,2960,0.178013,0,0,0.0,0.0,0.0,,,
19121,IA,Madison County,2021,16792,2989,0.178001,0,0,0.0,0.0,0.0,,0.00979729729729728,0.009862881885975394
19121,IA,Madison County,2022,17050,3035,0.178006,0,0,0.0,0.0,0.0,,0.015389762462362011,0.015364459266317354
19121,IA,Madison County,2023,16999,3026,0.17801,0,0,0.0,0.0,0.0,,-0.0029654036243822457,-0.002991202346041111
19121,IA,Madison County,2024,17161,3055,0.17802,1,65,52.1,21.28,0.017054,0.801538,0.00958360872438857,0.009529972351314697
19123,IA,Mahaska County,2020,22162,3945,0.178007,0,0,0.0,0.0,0.0,,,
19123,IA,Mahaska County,2021,21982,3913,0.178009,0,0,0.0,0.0,0.0,,-0.008111533586818709,-0.008122010648858424
19123,IA,Mahaska County,2022,21959,3909,0.178014,0,0,0.0,0.0,0.0,,-0.001022233580373122,-0.0010463106177781567
19123,IA,Mahaska County,2023,21967,3910,0.177994,0,0,0.0,0.0,0.0,,0.0002558199027884456,0.00036431531490510594
19123,IA,Mahaska County,2024,22034,3922,0.177998,3,234,224.1,59.66,0.057139,0.957692,0.003069053708439906,0.0030500295898392427
19125,IA,Marion County,2020,33414,5948,0.178009,0,0,0.0,0.0,0.0,,,
19125,IA,Marion County,2021,33450,5955,0.178027,0,0,0.0,0.0,0.0,,0.0011768661735036545,0.0010773927096425773
19125,IA,Marion County,2022,33582,5978,0.178012,0,0,0.0,0.0,0.0,,0.0038623005877413963,0.003946188340807177
19125,IA,Marion County,2023,33718,6002,0.178006,0,0,0.0,0.0,0.0,,0.004014720642355307,0.004049788577213942
19125,IA,Marion County,2024,34048,6061,0.178013,4,284,237.9,46.86,0.039251,0.837676,0.009830056647784025,0.009787057358087603
19127,IA,Marshall County,2020,40091,7136,0.177995,0,0,0.0,0.0,0.0,,,
19127,IA,Marshall County,2021,39915,7105,0.178003,0,0,0.0,0.0,0.0,,-0.004344170403587477,-0.004390012721059544
19127,IA,Marshall County,2022,39940,7110,0.178017,0,0,0.0,0.0,0.0,,0.0007037297677692234,0.0006263309532756889
19127,IA,Marshall County,2023,40230,7161,0.178001,0,0,0.0,0.0,0.0,,0.0071729957805906075,0.007260891337005582
19127,IA,Marshall County,2024,40392,7190,0.178006,5,582,513.9,80.95,0.071474,0.88299,0.004049713727133142,0.00402684563758382
19129,IA,Mills County,2020,14418,2567,0.178041,0,0,0.0,0.0,0.0,,,
19129,IA,Mills County,2021,14491,2580,0.178042,0,0,0.0,0.0,0.0,,0.005064277366575665,0.005063115550006936
19129,IA,Mills County,2022,14572,2594,0.178013,0,0,0.0,0.0,0.0,,0.005426356589147252,0.005589676350838513
19129,IA,Mills County,2023,14642,2607,0.178049,0,0,0.0,0.0,0.0,,0.005011565150347064,0.004803733186933945
19129,IA,Mills County,2024,14717,2620,0.178025,1,69,63.4,26.34,0.024198,0.918841,0.004986574606827832,0.005122251058598648
19131,IA,Mitchell County,2020,10586,1884,0.177971,0,0,0.0,0.0,0.0,,,
19131,IA,Mitchell County,2021,10555,1878,0.177925,0,0,0.0,0.0,0.0,,-0.0031847133757961776,-0.0029283959947099536
19131,IA,Mitchell County,2022,10557,1879,0.177986,0,0,0.0,0.0,0.0,,0.0005324813631522041,0.0001894836570346392
19131,IA,Mitchell County,2023,10544,1876,0.177921,0,0,0.0,0.0,0.0,,-0.0015965939329430912,-0.0012314104385715563
19131,IA,Mitchell County,2024,10632,1892,0.177953,5,206,149.0,108.88,0.078753,0.723301,0.008528784648187626,0.008345978755690542
19133,IA,Monona County,2020,8742,1556,0.177991,0,0,0.0,0.0,0.0,,,
19133,IA,Monona County,2021,8595,1530,0.17801,0,0,0.0,0.0,0.0,,-0.016709511568123392,-0.016815374056279975
19133,IA,Monona County,2022,8515,1515,0.177921,0,0,0.0,0.0,0.0,,-0.009803921568627416,-0.009307737056428178
19133,IA,Monona County,2023,8503,1513,0.177937,0,0,0.0,0.0,0.0,,-0.0013201320132013583,-0.001409277745155646
19133,IA,Monona County,2024,8429,1500,0.177957,3,174,131.2,116.0,0.087467,0.754023,-0.008592200925313986,-0.008702810772668435
19135,IA,Monroe County,2020,7596,1352,0.177988,0,0,0.0,0.0,0.0,,,
19135,IA,Monroe County,2021,7586,1350,0.177959,0,0,0.0,0.0,0.0,,-0.0014792899408283544,-0.001316482359136395
19135,IA,Monroe County,2022,7524,1339,0.177964,0,0,0.0,0.0,0.0,,-0.008148148148148127,-0.00817295017136832
19135,IA,Monroe County,2023,7486,1332,0.177932,0,0,0.0,0.0,0.0,,-0.005227781926811059,-0.005050505050505083
19135,IA,Monroe County,2024,7373,1312,0.177947,1,54,50.2,41.16,0.038262,0.92963,-0.01501501501501501,-0.015094843708255423
19137,IA,Montgomery County,2020,10330,1839,0.178025,0,0,0.0,0.0,0.0,,,
19137,IA,Montgomery County,2021,10317,1836,0.177959,0,0,0.0,0.0,0.0,,-0.0016313213703099683,-0.0012584704743465736
19137,IA,Montgomery County,2022,10210,1817,0.177963,0,0,0.0,0.0,0.0,,-0.010348583877995643,-0.01037123194727152
19137,IA,Montgomery County,2023,10148,1806,0.177966,0,0,0.0,0.0,0.0,,-0.006053935057787507,-0.006072477962781542
19137,IA,Montgomery County,2024,10063,1791,0.177979,4,203,144.5,113.34,0.080681,0.711823,-0.00830564784053156,-0.008376034686637723
19139,IA,Muscatine County,2020,43155,7681,0.177986,0,0,0.0,0.0,0.0,,,
19139,IA,Muscatine County,2021,42693,7599,0.177992,0,0,0.0,0.0,0.0,,-0.010675693269105557,-0.010705596107056015
19139,IA,Muscatine County,2022,42501,7565,0.177996,0,0,0.0,0.0,0.0,,-0.004474272930648726,-0.004497224369334529
19139,IA,Muscatine County,2023,42316,7532,0.177994,0,0,0.0,0.0,0.0,,-0.004362194315928658,-0.004352838756735089
19139,IA,Muscatine County,2024,42132,7499,0.177988,5,444,277.5,59.21,0.037005,0.625,-0.004381306425916054,-0.004348237073447447
19141,IA,O'Brien County,2020,14149,2518,0.177963,0,0,0.0,0.0,0.0,,,
19141,IA,O'Brien County,2021,14048,2500,0.177961,0,0,0.0,0.0,0.0,,-0.00714853057982523,-0.00713831366174289
19141,IA,O'Brien County,2022,14107,2511,0.177997,0,0,0.0,0.0,0.0,,0.0043999999999999595,0.004199886104783612
19141,IA,O'Brien County,2023,14067,2504,0.178005,0,0,0.0,0.0,0.0,,-0.002787733970529671,-0.002835471751612695
19141,IA,O'Brien County,2024,14260,2538,0.17798,0,0,0.0,0.0,0.0,,0.013578274760383424,0.013720054027155815
19143,IA,Osceola County,2020,6200,1103,0.177903,0,0,0.0,0.0,0.0,,,
19143,IA,Osceola County,2021,6174,1099,0.178005,0,0,0.0,0.0,0.0,,-0.0036264732547597323,-0.004193548387096735
19143,IA,Osceola County,2022,6073,1081,0.178001,0,0,0.0,0.0,0.0,,-0.016378525932666088,-0.01635892452218979
19143,IA,Osceola County,2023,6016,1070,0.177859,0,0,0.0,0.0,0.0,,-0.010175763182238673,-0.009385806026675492
19143,IA,Osceola County,2024,6036,1074,0.177932,2,92,71.0,85.66,0.066108,0.771739,0.0037383177570093906,0.0033244680851063357
19145,IA,Page County,2020,15200,2706,0.178026,0,0,0.0,0.0,0.0,,,
19145,IA,Page County,2021,15232,2712,0.178046,0,0,0.0,0.0,0.0,,0.0022172949002217113,0.002105263157894832
19145,IA,Page County,2022,15169,2700,0.177995,0,0,0.0,0.0,0.0,,-0.004424778761061954,-0.004136029411764719
19145,IA,Page County,2023,15012,2672,0.177991,0,0,0.0,0.0,0.0,,-0.010370370370370363,-0.010350056035335231
19145,IA,Page County,2024,15038,2677,0.178016,3,162,134.3,60.52,0.050168,0.829012,0.0018712574850299202,0.0017319477751132073
